id,name,price,description,image,category_id,brand_id,brand_name,tiki_product_id
1954,"Kìm Bóp Tay, Dụng Cụ Tập Cơ Tay Cao Cấp, Kìm Tập Gym Bấm Số Tự Động (5-60 Kg) Hàng Cao Cấp Tay Cầm Dài ",39000,"Kìm Bóp Tay, Dụng Cụ Tập Cơ Tay Cao Cấp, Kìm Tập Gym Bấm Số Tự Động (5-60 Kg) Hàng Cao CấpThông tin sản phẩm Dụng cụ tập cơ tay cao cấp :- chất liệu sản phẩm : Lõi thép bọc nhựa cao cấp- Màu sắc: ...",https://salt.tikicdn.com/cache/280x280/ts/product/40/db/ed/0ff250a46f652af55aaf57473dc908b8.jpg,10,617833,TP Tiến Phát SMART,89754166
1955,Quả cầu lông giá rẻ,76000,"CabaSports luôn tự hào là nhà phân phối chuyên các sản phẩm thể thao chất lượng chính hãng như: vợt cầu lông và phụ kiện cầu lông, quả cầu lông, thảm yoga, ván trượt, patin, kính bơi, dây nhảy, xà đơn...",https://salt.tikicdn.com/cache/280x280/ts/product/f8/62/0d/ab048378e369fa0b3a94a867c3759267.jpg,10,700437,WINSTAR,121635528
1956,"Kìm Bóp Tập Cơ Tay điều chỉnh từ 5 - 60kg Đếm Nhịp KitAcoom, Hàng Nhập Khẩu Chính Hãng Giao Màu Ngẫu Nhiên",159999,"Làm việc văn phòng sử dụng máy tính thường xuyên sẽ làm tay bạn bị tê mỏi kém điều hòa máu, gây nên stress và đau nhức các khớp tay, cơ tay.Tập cơ tay hiệu quả, Cải thiện lực cơ tay Sử dụng kìm bóp t...",https://salt.tikicdn.com/cache/280x280/ts/product/21/29/99/91a728b20f63d13a7f4193a497a22c04.jpg,10,4855937,KitAcoom,137940270
1957,Bộ cần câu cá - Cần carbon cao cấp - Kèm máy Kim loại HE Chính hãng - Tặng kèm nhiều phụ kiện ,359000, Là Một trong những sản phẩm Bộ cần câu của thương hiệu AOJANG SHARKKích thước: 2m7Màu sắc: vàngChất liệu: CacbonXuất xứ: Trung quốcMáy kim loại cao cấpMáy vàng : 2000 -  3000 - 4000 - 5000 - 6000Tốc...,https://salt.tikicdn.com/cache/280x280/ts/product/9c/63/fc/4c65dcb31c74ee04ba4acaacb4dd11cb.jpg,10,539009,AOJIANG SHARK,76403004
1958,"Kính bơi người lớn cho nam, nữ chính hãng dododios tầm nhìn rộng 180 độ góc nhìn PANORAMA hạn chế sương mờ, cản tia UV",180000,"Kính bơi người lớn cho nam, nữ chính hãng dododios tầm nhìn rộng 180 độ góc nhìn PANORAMA hạn chế sương mờ, cản tia UVKính bơi người lớn với Mắt kính được làm từ chất liệu polycarbonate trong su...",https://salt.tikicdn.com/cache/280x280/ts/product/6b/f5/f1/f745944b20feccd3127c1c1e35e766da.jpg,10,5272071,dododios,190125184
1959,"Găng Tay Tập GYM Da Bò  Hở Mu Bàn Tay Lifting Grips , Dây Kéo Lưng - Hàng chính hãng BORO SPORT",229000,"Găng tay tập gym:Găng tay tập Gym có tên khác là bao tay tập Gym, đây là 1 phụ kiện thể hình và thường được sử dụng với mục đích bảo vệ bàn tay khi thực hiện các bài tập. Đối với nhiều người, găng ta...",https://salt.tikicdn.com/cache/280x280/ts/product/ba/8c/06/cb88566235dc3a69e37e2f96fdaffda1.jpg,10,534699,CLEACCO,148944414
1960,"Combo đi phượt Chita CT1 - Goinglink cao cấp tiện dụng (Nón bảo hiểm, găng tay, khăn đa năng)",355000,"Combo đi phượt Chita cao cấp tiện dụng (Nón bảo hiểm, găng tay, khăn đa năng)1. Nón bảo hiểm 3/4 chính hãng Chita :Đây là mẫu thiết kế độc quyền giữa hãng CHITA - SPORTSLINK+ Sản phẩm Free Size (59...",https://salt.tikicdn.com/cache/280x280/ts/product/3b/85/1c/e59802d83615cf9840d8ad26b2dd4397.jpg,10,50928,Chita,6936677
1961,Đầu Kẹp Cá Sấu Nhỏ Đủ Loại,1000,"       THÔNG SỐ KĨ THUẬT   - Được phân loại theo cỡ kích thước: 2.5, 3.5, 4.5   - Chất liệu:vỏ bọc cao su đỏ den , đầu kẹp làm bằng sắt mạ chống han rỉ.   ************   CÔNG DỤNG SẢN PHẨM   ...",https://salt.tikicdn.com/cache/280x280/ts/product/1d/ee/41/c8422c2fb10ad4a9111ab8acc890c444.jpg,10,111461,OEM,169930113
1962,"Đai đeo chạy bộ GoodFit, túi đeo hông chạy bộ chống nước, đai đeo điện thoại chạy bộ GoodFit GF108RB",129000,"TÚI ĐEO HÔNG, ĐAI ĐEO BỤNG CHẠY BỘ CÓ NGĂN ĐỰNG NƯỚC GOODFIT GF108RBChất liệu: Polyester, NylonCó ngăn đựng nước riêng biệtDây đeo tùy ý điều chỉnh cho vừa với vòng eo2 dải phản q...",https://salt.tikicdn.com/cache/280x280/ts/product/5b/53/da/e946350d48685df783a66f7ba9dc619b.jpg,10,856589,GOODFIT,95194738
1963,"Dây kháng lực tập gym cao su tự nhiên, mức lực kéo phân theo từng màu, tiện lợi mang theo bất cứ đâu Cleacco",40000,"16 BÀI TẬP FULL BODY VỚI DÂY CAO SU KHÁNG LỰC    Dây kháng lực tập gym Resistance bands là gì?Dây kháng lực tập gym Resistance bands là phụ kiện tập luyện đa năng hỗ trợ người chơi thể thao, tập...",https://salt.tikicdn.com/cache/280x280/ts/product/f2/57/7f/e24f43f4fb5adf3c03157d47fc4cc76b.jpg,10,534699,CLEACCO,59200785
1964,"Băng Keo Thể Thao Đá Bóng Võ Thuật Gym… Quấn Cổ Tay, Cổ Chân Hạn Chế Chấn Thương Cao Su Non Vải Tự Dính",7000,"Video và ảnh được chụp hoặc quay trực tiếp từ PL SHOP SPORTSTên sản phẩm:Băng cuốn thể thao tự dính đa năng, băng cuốn y tế siêu tiện lợi sử dụng cho mọi đối tượng   Không thể thiếu trong tủ đồ ...",https://salt.tikicdn.com/cache/280x280/ts/product/84/16/84/28bf82a71ae16f4cf53450768921c974.png,10,111461,OEM,174384074
1965,Thảm Tập Yoga Định Tuyến TPE 2 Lớp – Chọn Màu – Chọn Độ Dày + Bao Thảm Tập Yoga + Dây Buộc Thảm Tập Yoga Chính Hãng miDoctor ,149000,Thảm Tập Yoga Định Tuyến TPE 2 Lớp Chính Hãng miDoctor – Chọn Màu – Chọn Độ Dày + Bao Thảm Tập Yoga + Dây Buộc Thảm Tập YogaMô tả chi tiết sản phẩm - Thảm tập yoga định tuyến Chính Hãng miDoctor:...,https://salt.tikicdn.com/cache/280x280/ts/product/47/a3/9d/dc7a95170f4eedadd276505338faeaaf.png,10,245945,miDoctor,60716616
1966,Kính Bơi Người Lớn Nam Nữ Cao Cấp miDoctor,88000,"Kính Bơi Nam Nữ Cao Cấp miDoctorHàng Chính Hãng Đảm Bảo Tuyệt Đối Chất Lượng Bộ sản phẩm đầy đủ gồm 01 kính bơi và 01 đôi nhét tai chống nước, 1 hộp đựng kính bơi cao cấCó 2 loại: Kính Bơi có bịt t...",https://salt.tikicdn.com/cache/280x280/ts/product/1f/7d/1f/2cdeb824ad9f144bdede4741db90303b.png,10,245945,miDoctor,33979580
1967,"Găng tay hở ngón, bao tay tập gym, tập đu xà nam nữ GoodFit đệm silicone chống trượt, vải đục lỗ thoáng khí GF202G",79000,"VỀ THƯƠNG HIỆU GOODFIT6 bước để tạo ra các dòng sản phẩm mang thương hiệu GOODFITĐội ngũ GOODFIT KHUYẾN CÁOKính gửi quý đối tác!Toàn bộ hình ảnh, video sản phẩm trong cửa hàng đều do Công ty chú...",https://salt.tikicdn.com/cache/280x280/ts/product/99/e8/94/19b630bd7e6a727ccf3b2598bb608059.jpg,10,856589,GOODFIT,67112118
1968,Kính Bơi View V500S,279000,Kính Bơi View V500S 100% Sản Xuất Tại Nhật BảnThương hiệu ViewSản xuất tại: Nhà máy Tabata Nhật BảnSản phẩm có mã vạch từ nhà máy để kiểm tra nguồn gốc sản phẩm.Cam kết hoàn tiền 200% nếu không đú...,https://salt.tikicdn.com/cache/280x280/ts/product/2e/da/f2/d8e88306fdf43aa52a82d2b26546fb4e.jpg,10,32904,View,1374137
1969,GIÀY ĐÁ BÓNG SÂN CỎ NHÂN TẠO THỂ THAO NAM PEACE PS1208,189000,"GIÀY ĐÁ BÓNG SÂN CỎ NHÂN TẠO, GIÀY VIỆT DÀNH CHO NGƯỜI VIỆTGiày Peace có form giày ôm chân, tạo sự thoải mái. Phần đế cao su bền chắc cùng các đường cắt họa tiết chạm nổi đầy tinh tế giúp chống trơn ...",https://salt.tikicdn.com/cache/280x280/ts/product/23/7e/f9/6a959342fc6e3fe8592973a73acc6937.jpg,10,808477,PEACE Shoes of Peace,56700930
1970,"Bộ 5 Dây Đàn Hồi Tập Gym Yoga, Dây Kháng Lực, Dây Đàn Hồi Tập Thể Dục- Hàng Chính Hãng",84500,"Bộ 5 Dây Đàn Hồi Tập Gym - Bộ 5 Dây Đàn Hồi Chính Hãng miDoctor  Sức khỏe luôn là ưu tiên số 1 hiện nay của tất cả mọi người. Nhờ đó mà trào lưu tập gym, yoga, các họat động thể dục thể thao ra đờ...",https://salt.tikicdn.com/cache/280x280/ts/product/c2/ed/f8/5ab1fef349419e366662c96ae6598eac.png,10,245945,miDoctor,21316585
1971,"Quấn Nẹp Cổ Tay Bảo Vệ Hỗ Trợ Xương Ống Khớp Cổ Tay Khi Tập Gym, Chơi Thể Thao Pressure Adjustable Wrist Support AOLIKES YE-7937 (1 chiếc)",49000,"Quấn Nẹp Cổ Tay Bảo Vệ Hỗ Trợ Xương Ống Khớp Cổ Tay Khi Tập Gym, Chơi Thể Thao Pressure Adjustable Wrist Support AOLIKES YE-7937Quấn Nẹp Cổ Tay Bảo Vệ Hỗ Trợ Xương Ống Khớp Cổ Tay Khi Tập Gym, Chơi T...",https://salt.tikicdn.com/cache/280x280/ts/product/16/cb/84/3c71ce5db434e68aa02f8dd411110fb2.jpg,10,189509,AOLIKES,13866304
1972,"Bộ 2 vợt bóng bàn tặng kèm 3 bóng GoodFit, cốt vợt 7 lớp, mặt mút đàn hồi, chất lượng đạt chuẩn GF001TS",199000,"BỘ 2 VỢT BÓNG BÀN TẶNG KÈM 3 BÓNG GOODFITBộ 2 vợt bóng bàn GoodFit được làm hoàn toàn từ gỗ tự nhiên, mặt vợt có độ đàn hồi cao giúp đánh bóng nảy hơn. Tay cầm chất lượng tốt cực kỳ chắc chắn. Vợt đư...",https://salt.tikicdn.com/cache/280x280/ts/product/dc/c2/d4/385ef9bbc42ddf5e35b628b482293e4b.jpg,10,856589,GOODFIT,57839415
1973,"Kính bơi trẻ em Coosa 9335 thiết kế Panorama, không gọng, chống sương, chống tia UV",115000,LƯU Ý:- PHÙ HỢP CHO BÉ TỪ 3 ĐẾN 14 TUỔI - Phù Hợp cho người lớn từ 14 tuổi trở lên- ĐIỀU CHỈNH DÂY ĐEO CHO VỪA CỠ ĐẦU CỦA BÉKính bơi trẻ em + người lớn Coosa 958 thiết kế Panorama cho góc nhìn cực rộn...,https://salt.tikicdn.com/cache/280x280/ts/product/00/23/10/b1dd5a12f21bad61553270b5d6217601.jpg,10,111461,OEM,185993815
1974,"Dụng cụ hỗ trợ chống đẩy , hít đất tập thể thao tại nhà kèm bàng chỉ dẫn theo màu sắc tập trung các nhóm cơ chính - Kèm dây đàn hồi tập đa năng",299000,"MÔ TẢ SẢN PHẨM:Đây là một giá đẩy có thể tháo rời giúp bạn tập thể dục mọi lúc mọi nơi. Cho dù bạn đang ở nhà, tại văn phòng, hoặc đi công tác, bạn có thể sử dụng nó để tập thể dục.ĐẶC ĐIỂM:- Mạnh mẽ...",https://salt.tikicdn.com/cache/280x280/ts/product/b6/6c/27/2e26435526f926b43d2d99a8450875f5.jpg,10,534699,CLEACCO,55023453
1975,Vòng Lắc Eo Giảm Mỡ Bụng Ống Thép Bọc Mút Xốp - Tùy Chỉnh Độ Nặng - Chính Hãng miDoctor,159000,Vòng Lắc Eo Giảm Mỡ Bụng Ống Thép Bọc Mút Xốp - Tùy Chỉnh Độ Nặng - Chính Hãng miDoctor  MÀU TÍM - XÁMMÀU XANH - HỒNG Thông tin chi tiết về sản phẩm Vòng Lắc Eo Giảm Mỡ Bụng Ống Thép Bọc Mút...,https://salt.tikicdn.com/cache/280x280/ts/product/71/45/96/8f990bafd6347e178c872ba5c2dbd3c1.jpg,10,245945,miDoctor,149432550
1976,"Kính Bảo Vệ Chơi Thể Thao, Bóng Rổ, Bóng Đá Chống Sương Mù, Mồ Hôi Cao Cấp - Có Thể Lắp Mắt Kính Cận",109000,Kính Bảo Vệ Chơi Thể ThaoChính Hãng Thương Hiệu Uy Tín miDoctor    SỬ DỤNG SẢN PHẨM CHÍNH HÃNG ĐỂ ĐẢM BẢO CHẤT LƯỢNG TỐT NHẤT TỚI TAY NGƯỜI TIÊU DÙNG  ...,https://salt.tikicdn.com/cache/280x280/ts/product/ec/e4/3c/0c1222cc676c336f4db0930719af1350.png,10,245945,miDoctor,51420207
1977,Bộ cần câu cá - cần câu cá  kèm máy câu 5000 - Tặng kèm nhiều phụ kiện BCC03,299000, Bộ cần câu cá - cần câu cá kèm máy câu 5000 - Tặng kèm nhiều phụ kiện BCC03  Câu cá là một môn thể thao giải trí hết sức tuyệt vời sau những giờ làm việc căng thẳng. Hãy tận hưởng cảm giác của n...,https://salt.tikicdn.com/cache/280x280/ts/product/59/8d/de/b0fe1f465a492a7c9f43af389337248a.jpg,10,539009,AOJIANG SHARK,195972019
1978,Con Lăn Tập Bụng 4 Bánh + Đệm Lót,95000,"Con Lăn Tập Bụng 4 Bánh Chính Hãng Amalife – Kèm Đệm LótMô tả sản phẩm:Thiết kế đơn giản; gọn nhẹ; dễ sử dụng, tập hiệu quả động hợp thời trang. Giảm mỡ bụng; nhanh chóng lấy lại vóc dáng thon gọ...",https://salt.tikicdn.com/cache/280x280/ts/product/2e/e0/f9/346896a9d916c6e001988cf81367af9f.jpg,10,456351,Amalife,40253876
1979,Bộ cần câu cá - Cần carbon huter Man - Máy Deukio chính hãng - Tặng kèm 9 phụ kiện CC02,489000,  Bộ cần câu cá - Cần carbon huter Man - Máy Deukio chính hãng - Tặng kèm 9 phụ kiện CC02        Câu cá là một môn thể thao giải trí hết sức tuyệt vời sau những giờ làm việc căng thẳng. Hã...,https://salt.tikicdn.com/cache/280x280/ts/product/08/61/ed/2652ecb2119147d3337ce70353e04ac8.png,10,370621,DEUKIO,67211545
1980,Vợt bóng bàn tặng kèm 3 bóng GoodFit cốt vợt 9 lớp đạt chuẩn chất lượng GF002TR,279000,"VỢT BÓNG BÀN TẶNG KÈM 3 BÓNG GOODFITVợt bóng bàn GoodFit được làm từ chất liệu gỗ dương chắc chắn. Nó phù hợp để chơi bóng tại nhà, trung tâm dạy bóng bàn, dành cho những người chơi có trình độ khác ...",https://salt.tikicdn.com/cache/280x280/ts/product/f7/2b/fe/af058deaf33754d19901579b900de457.jpg,10,856589,GOODFIT,57844141
1981,Cần câu cá - Cần câu tay carbon siêu cứng - Tặng kèm nhiều phụ kiện DCH02,219000, Cần câu cá carbon siêu cứng - Tặng kèm phụ kiện DCH02   - Là một môn thể thao giải trí hết sức tuyệt vời sau những giờ làm việc căng thẳng. Hãy tận hưởng cảm giác của những tay câu chuyên nghiệ...,https://salt.tikicdn.com/cache/280x280/ts/product/90/2a/43/f4cd62ae6d97d8345d969579a92185dd.jpg,10,539009,AOJIANG SHARK,197637729
1982,Phao ngực vòng ôm tay cho bé tập bơi,156960,"Phao bơi cho bé, phao bơi trẻ em, ôm tay và đỡ ngực cho bé tập bơi...",https://salt.tikicdn.com/cache/280x280/ts/product/ed/e6/a9/640277c428e627f7758afb88524934e9.jpg,10,111461,OEM,51144011
1983,"Thảm Tập YoGa Dày 8mm miDoctor CHỌN MÀU + Bao Thảm Tập Yoga + Dây Thảm Tập Yoga (Túi, Dây Giao Màu Ngẫu Nhiên)",145000,Thảm Tập YoGa Dày 8mm miDoctor + Bao Thảm Tập Yoga + Dây Thảm Tập YogaSẢN PHẨM CHÍNH HÃNG Thương Hiệu miDoctor Ưu điểm của Thảm YOGA miDoctor 2 lớp so với các loại thảm thông thường:Chất liệu...,https://salt.tikicdn.com/cache/280x280/ts/product/dd/10/b2/5dfd00e2b9be8fdc30af431842485927.jpg,10,245945,miDoctor,50336846
1984,Dây dù câu Lure - Dài 500m - Sire đủ - Từ 1.0 đến 8.0  Siêu bền siêu bạo lực - Chất liệu cao cấp - Bện 8 lõi ,229000,"Được bện 8 lõi sợi dây siêu nhỏ và siêu bền.Công nghệ bện dây Nhật Bản đem đến chất lượng tối ưu nhất.Độ mịn cao, giảm ma sát ném mồi xa hơn.Dài: 500 métThích hợp câu lure ,lanceSố 1.0 : 0,160mm tái ...",https://salt.tikicdn.com/cache/280x280/ts/product/02/11/8f/845e552135ae7100dae2cced722ddbe3.jpg,10,539009,AOJIANG SHARK,79787055
1985,Bộ 2 Đôi Nút Bịt Tai Chống Nước Dùng Cho Bơi Lội Aqua Block Nhập Khẩu Mỹ Mack's #12,179000,"Bộ 2 Đôi Nút Bịt Tai Chống Nước Dùng Cho Bơi Lội Aqua Block Nhập Khẩu Mỹ Mack's #12 được đúc bởi Silicon và thiết kế nhiều lớp vành để giúp vừa mềm mại, vừa thoải mái lại ngăn được nước vào tai gần ...",https://salt.tikicdn.com/cache/280x280/ts/product/1f/5a/1e/b5e1f5bcdac0fab4c55ec26852d5ed28.jpg,10,153315,Mack's,977093
1986,Đai chạy bộ thắt lưng chạy bộ Yesure có ngăn đựng nước và dải phản quang .,45000," Không một huấn luyện viên nào khuyên bạn nên cầm điện thoại trong tay khi đang chạy. Vậy phải mang nó như thế nào cho đúng?Đối với nhiều người, họ phản đối việc mang điện thoại hay các thiết bị điện...",https://salt.tikicdn.com/cache/280x280/ts/product/99/9b/6e/218937ca25edf1b7ba95b2ac79d3dac8.jpg,10,364503,YESURE,31958771
1987,"Bó gối thể thao, băng đầu gối, băng gối chạy bộ GoodFit dây đai đôi, đệm bảo vệ dày dặn GF521K",109000,"Về thương hiệu GOODFIT 6 bước để tạo ra các dòng sản phẩm mang thương hiệu GOODFIT Đội ngũ GOODFITĐAI BẢO VỆ GỐI KÉP CO GIÃN 4 CHIỀU, THOÁNG KHÍ GOODFIT GF521KChất liệu: Neoprene, Lycra, Nylo...",https://salt.tikicdn.com/cache/280x280/ts/product/2e/25/c0/4e2cf5cd6c03a9f97fef394a7c28c0cf.jpg,10,856589,GOODFIT,102123766
1988,"Combo Sữa tăng cơ cao cấp Whey Protein Nitro Tech của MuscleTech hộp 4 LBS hỗ trợ tăng cơ, giảm cân, đốt mỡ cho người tập GYM & Bình lắc 600 ml (Màu Ngẫu Nhiên)",1550000,#protein #dietwhey #appliednutrition #applied #veganpro #suatangco #wheyprotein #whey #tangcogiammo #suatangco #isolate #hydrolize #muscletech #nitrotech...,https://salt.tikicdn.com/cache/280x280/ts/product/de/70/c6/17446af03fadcf7df1b015cfcead6f0d.jpg,10,149193,MuscleTech,186805437
1989,Dây dù câu cá - Dài 500m - Siêu bạo lực - Siêu dai - DC03,199000,"  Dây dù câu cá - Dài 500m - Siêu bạo lực - Siêu dai - DC03    Ưu điểm và nhược điểm của dây BraidƯu điểm:–  Được làm từ chất liệu Dyneema hoặc Spectra bậc cao nhất, braid PE với thành phần ...",https://salt.tikicdn.com/cache/280x280/ts/product/31/d7/e4/d9bea08037c50bd2681c8465bbf8ab42.jpg,10,539009,AOJIANG SHARK,67248287
1990,Thực Phẩm Bổ Sung Optimum Nutrition Gold Standard 100% Whey 2lb (908g),860000,Link xác thực sản phẩm: https://www.authenticateon.com/VNĐược bầu chọn là thực phẩm bổ sung và sản phẩm protein của năm trong 12 năm liên tiếp. Đây là minh chứng cho sự cam kết của chúng tôi khi tạo...,https://salt.tikicdn.com/cache/280x280/ts/product/be/00/7b/c098225512d4ce0c0047254ef91d6fc3.png,10,166761,Optimum Nutrition,1814533
1991,"Dây nhảy thể thao lõi thép cao cấp Rhino J501 tự động đếm số, tích hợp đo calo, quãng đường, độ dài dây tùy chỉnh - Dùng cho Muay | Boxing | Kickboxing - Hàng chính hãng",89000,"Chất liệu dây: PVC bọc dây cáp thép, chống nước, cách điện, độ bền caoDây nhảy thể thao lõi thép cao cấp Rhino J501 tự động đếm số, tích hợp đo calo, quãng đường, độ dài dây tùy chỉnh - Dùng cho Muay ...",https://salt.tikicdn.com/cache/280x280/ts/product/9a/42/90/37340ed2270d39ffb1cdcc3454a81343.jpg,10,4664633,Rhino Store,120423751
1992,Cần câu tay xanh Carbon siêu cứng - Tặng kèm nhiều phụ kiện DCH06,199000, Cần câu tay xanh Carbon siêu cứng - Tặng kèm nhiều phụ kiện DCH06  - Là một môn thể thao giải trí hết sức tuyệt vời sau những giờ làm việc căng thẳng. Hãy tận hưởng cảm giác của những tay câu ch...,https://salt.tikicdn.com/cache/280x280/ts/product/03/8d/4c/94ef40068161d8660100580ee09f3a6b.png,10,539009,AOJIANG SHARK,197638113
1993,"Thảm Du Lịch Dã Ngoại Gấp Gọn Chống Thấm Nước 150 x 200cm - Thảm Gấp Gọn Du Lịch Đi Biển, Bạt Trải Picnic- Hàng Chính Hãng MINIIN",129000,"Thảm Du Lịch Dã Ngoại Gấp Gọn Chống Thấm Nước 150 x 200cm - Thảm Gấp Gọn Du Lịch Đi Biển, Bạt Trải Picnic- Hàng Chính Hãng MINIIN- Chất liệu: Vải polyester, phủ PU, chống thấm 100%- Giao màu ngẫu nh...",https://salt.tikicdn.com/cache/280x280/ts/product/43/67/e6/e105850fc312cfc22738a8161b75e1d4.jpeg,10,5132069,MINIIN,132171283
1994,Găng tay tập tạ viền cuốn Đại Nam Sport DNS112 - Màu Ngẫu nhiên,39000,Mô tả chi tiết sản phẩm găng tay tập tạ Pando cao cấp.- Thương hiệu: Đại Nam Sport.- Xuất xứ: Việt Nam.- Găng tay tập tạ có cuốn Đại Nam Sport DNS 112 được thiết kế với phần lòng bàn tay được may...,https://salt.tikicdn.com/cache/280x280/ts/product/aa/ca/1a/bf591fb7629831cc4872a8c32cd2e161.jpg,10,160537,Đại Nam Sports,2794159
1995,Cần câu tay - Carbon cao cấp - Độ cứng 6H - CT06 - Tặng kèm 8 phụ kiện ,299000, Cần câu tay - Carbon cao cấp - Độ cứng 6H - CT06      Là một môn thể thao giải trí hết sức tuyệt vời sau những giờ làm việc căng thẳng. Hãy tận hưởng cảm giác của những tay câu chuyên nghiệp ...,https://salt.tikicdn.com/cache/280x280/ts/product/97/78/b8/be63fd6d225df6200aa7b1db87acb8a3.jpg,10,370621,DEUKIO,70688127
1996,Băng Gối Tập Yoga – Đệm Đầu Gối VN9066,90000,"Tên Sản PhẩmBăng Gối Tập Yoga – Nhảy Dance VN9066Mã spVN9066Màu sắcXám / Đen (Đệm đầu gối dày 1.5cm)Kích thướcFreesizeChất liệuNeoprene, Cotton,rubber latex thread, sponge matSố lượng1...",https://salt.tikicdn.com/cache/280x280/ts/product/8f/58/69/58af3b0c4902199d8c1c85cdd9bf45d4.jpg,10,373817,VNS,161237496
1997,Hộp 6 Đôi Nút Bịt Tai Pillow Soft® Cho Trẻ Em Mack's #10-Tat,169000,"Hộp 6 Đôi Nút Bịt Tai Pillow Soft® Cho Trẻ Em Mack's #10-Tat được sản xuất tại Mỹ, và đang là sản phẩm nút bịt tai bán chạy nhất làm từ Silicon tại thị trường MỹTính chất độc đáo của Silicon, bi...",https://salt.tikicdn.com/cache/280x280/ts/product/6c/eb/4b/c65c21df34d765f2ea1473c4d6b950d8.jpg,10,153315,Mack's,977117
1998,Thảm Tập Yoga Định Tuyến Da PU Cao Cấp Chính Hãng miDoctor + Túi Đựng Thảm Tập Yoga + Dây Buộc Thảm Yoga Định Tuyến,366000,Thảm Tập Yoga Định Tuyến Da PU Chính Hãng miDoctor + Túi Đựng Cao Cấp và Dây Buộc Ưu điểm Của Thảm Tập Yoga Định Tuyến Da PU Chính Hãng miDoctor 2 Lớp So với Thảm Định Tuyến Thông Thường:Ngu...,https://salt.tikicdn.com/cache/280x280/ts/product/f5/49/ae/b9ad587c03d5d65b0ffca436d5d5f7f7.png,10,245945,miDoctor,36302135
1999,Bảng Phóng Phi Tiêu 28 Cm 2 Mặt Tặng Kèm 4 Phi Tiêu Chân Kim Xịn PT12 Mới Nhất,95000,"Bảng Phóng Phi Tiêu 28 Cm 2 Mặt Tặng Kèm 4 Phi Tiêu Chân Kim Xịn PT12 Mới NhấtMÔ TẢ SẢN PHẨMKích thước: 12-inch (cao: khoảng 38 cm, chiều rộng: 32 cm)Vật liệu: nhựa từ, kim loại, Khối lượng: 550 gram...",https://salt.tikicdn.com/cache/280x280/ts/product/5a/19/a7/42bdcce10e5b650aa9fcf22b06f3e907.jpg,10,111461,OEM,53119204
2000,"Bộ Dụng Cụ Chống Đẩy Đa Năng 3 Trong 1 Tích Hợp Tập Bụng,Dây Kéo Tay ",447000,1.CÁC THÔNG SỐ KỸ THUẬT CỦA BỘ DỤNG CỤ CHỐNG ĐẨY ĐA NĂNG 3 TRONG 1.- Thương hiệu: Đại Nam Sport.- Xuất xứ: Trung Quốc.- Kích thước: D x R x C= 60x25x18cm.- Trọng lượng: 2.0kg.- Chất liệu chính: Nhựa A...,https://salt.tikicdn.com/cache/280x280/ts/product/38/47/0e/9c6396f098e78f888fb2c40ec11a79c5.jpg,10,472885, Đại Nam Sport,128288201
2001,"Dây mini band kháng lực tập gym, tập mông GoodFit GF912MB ",69000,"DÂY MINI BAND KHÁNG LỰC TẬP GYM, TẬP MÔNG GOODFIT GF912MBDây tập Gym GoodFit GF912MB như là vật bất ly thân đối với những chị em đang muốn cải thiện size mông, tạo mông trái đào, tránh hiện tượng ” đ...",https://salt.tikicdn.com/cache/280x280/ts/product/fa/ac/78/95fae38a04167c34d43b8ce9f18dd71b.jpg,10,856589,GOODFIT,58566151
2002,Sữa bổ sung đạm dành cho người ăn chay từ đậu hà lan Pea Protein Isolate Myprotein không mùi 2.5kg  - NUTRITIONDEPOT,1200000," ĐIỂM NỔI BẬT CỦA SẢN PHẨMPea Protein Isolate Myprotein nguồn gốc Protein 100% từ đậu Hà Lan, hoàn toàn tự nhiên, không bỏ thêm bất kỳ chất nhân tạo nào.Là nguồn Protein chất lượng cao, ít tinh bộ...",https://salt.tikicdn.com/cache/280x280/ts/product/e4/40/32/c2889226d842e113465b7754dd06c508.jpg,10,172273,MyProtein,77720015
2003,"Dây Nhảy Đếm Số, Quy Đổi Ra Calo, Khoảng Cách Chính Hãng Amalife - Kèm Bóng Xoay Cho Người Mới Bắt Đầu Tập",75000,"Dây Nhảy Đếm Số, Đo Calo, Khoảng Cách Cao Cấp Chính Hãng Amalife - Tặng Kèm Bóng Xoay Cho Người Mới Bắt Đầu TậpĐược thiết kế với bộ đếm số, calo, quảng đường tương đương chính xác và dễ dàng để thiết...",https://salt.tikicdn.com/cache/280x280/ts/product/49/37/b5/ac50110b2b569e37b1ba559d9e0878e4.png,10,456351,Amalife,182819727
2004,Giày Thể Thao Cao Cấp Nam Biti's Hunter Layered Upper DSMH02800DEN (Đen),893000,"Cải tiến thiết kế độc đáo với xu hướng #layer từ những “đường cắt” chất liệu đan xen, lần đầu tiên có mặt tại gia đình Thợ Săn. Sở hữu công nghệ vượt trội chuẩn Hunter X, '   | -  sẵn sàng cùng bạn kh...",https://salt.tikicdn.com/cache/280x280/ts/product/18/31/a6/908c5d0a5be3c6dba73a34aaf8d92fd5.jpg,10,240925,Biti's,97518293
